SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
CHEM:1070:000B,General Chemistry I,Mouna Maalouf,,9,177,92,51,110,33,26,31,10,5,10,1,8,16,Fall,2022,0
CHEM:1070:000C,General Chemistry I,Amy Strathman,,12,158,80,53,91,32,22,43,12,6,14,1,13,19,Fall,2022,0
CHEM:1080:0A03,General Chemistry II,Mouna Maalouf,,0,4,4,3,7,4,3,1,0,0,0,0,1,1,Fall,2022,0
CHEM:1080:0A33,General Chemistry II,Mouna Maalouf,,2,8,4,2,5,2,2,0,0,0,0,0,0,1,Fall,2022,0
CHEM:1080:0A43,General Chemistry II,Mouna Maalouf,,0,5,6,4,4,3,4,1,0,0,0,0,0,1,Fall,2022,0
CHEM:1080:0A55,General Chemistry II,Mouna Maalouf,,0,4,7,2,12,0,2,0,0,0,0,0,0,0,Fall,2022,0
CHEM:1100:0EXW,Chemistry in Industry and the Economy,Mark Arnold,,0,9,0,0,17,0,0,24,0,0,2,0,0,6,Fall,2022,0
CHEM:1110:000A,Principles of Chemistry I,James Shepherd,,2,69,34,7,40,11,5,10,2,0,1,0,4,3,Fall,2022,0
CHEM:1110:000B,Principles of Chemistry I,James Shepherd,,1,125,45,15,49,11,6,14,5,1,1,1,4,4,Fall,2022,0
CHEM:1110:000C,Principles of Chemistry I,James Shepherd,,0,114,55,18,50,15,4,15,7,1,7,0,8,15,Fall,2022,0
CHEM:1110:000D,Principles of Chemistry I,James Shepherd,,5,111,14,3,7,1,2,1,0,2,1,1,1,3,Fall,2022,0
CHEM:1120:000A,Principles of Chemistry II,Adam Brummett,,4,41,10,14,31,5,4,21,7,1,5,1,4,3,Fall,2022,0
CHEM:1120:000B,Principles of Chemistry II,Adam Brummett,,3,82,24,15,75,19,13,39,12,1,3,4,1,18,Fall,2022,0
CHEM:2021:0A01,Fundamentals of Chemical Measurements,Elizabeth Stone,,0,14,1,2,5,0,2,0,0,0,0,0,0,0,Fall,2022,0
CHEM:2021:0A02,Fundamentals of Chemical Measurements,Elizabeth Stone,,0,9,1,1,7,0,1,2,0,0,1,0,1,0,Fall,2022,0
CHEM:2210:000A,Organic Chemistry I,Rebecca Laird,,2,15,13,10,10,14,11,9,7,5,3,3,4,14,Fall,2022,0
CHEM:2210:000B,Organic Chemistry I,Rebecca Laird,,8,34,27,23,48,44,32,39,22,19,5,11,4,34,Fall,2022,0
CHEM:2220:000A,Organic Chemistry II,Chris Pigge,,0,27,3,4,38,4,6,47,7,0,4,0,2,25,Fall,2022,0
CHEM:2230:000A,Organic Chemistry I for Majors,James Gloer,,0,8,4,4,7,0,2,10,3,2,0,2,2,4,Fall,2022,0
CHEM:2410:0001,Organic Chemistry Laboratory,Shuvendu Das,,0,0,3,5,5,4,1,0,2,0,0,0,0,0,Fall,2022,0
CHEM:2410:0002,Organic Chemistry Laboratory,Shuvendu Das,,0,3,0,5,6,3,1,1,1,0,0,0,0,0,Fall,2022,0
CHEM:2410:0003,Organic Chemistry Laboratory,Shuvendu Das,,0,2,1,1,2,4,6,1,1,0,0,0,0,0,Fall,2022,0
CHEM:2410:0004,Organic Chemistry Laboratory,Shuvendu Das,,0,2,2,5,3,4,1,1,0,0,0,0,1,0,Fall,2022,0
CHEM:2410:0005,Organic Chemistry Laboratory,Shuvendu Das,,0,0,2,2,4,4,2,1,4,0,1,0,0,0,Fall,2022,0
CHEM:2410:0006,Organic Chemistry Laboratory,Shuvendu Das,,3,1,1,1,2,3,3,1,0,1,0,1,0,0,Fall,2022,0
CHEM:2410:0007,Organic Chemistry Laboratory,Shuvendu Das,,0,1,1,4,4,3,1,1,1,1,0,0,0,1,Fall,2022,0
CHEM:2410:0009,Organic Chemistry Laboratory,Shuvendu Das,,0,2,0,1,4,0,0,5,0,0,0,0,1,1,Fall,2022,0
CHEM:2410:0010,Organic Chemistry Laboratory,Shuvendu Das,,0,0,2,4,3,4,0,1,1,0,1,0,0,1,Fall,2022,0
CHEM:2410:0011,Organic Chemistry Laboratory,Shuvendu Das,,0,1,2,0,3,1,0,1,0,0,0,0,0,0,Fall,2022,0
CHEM:2410:0013,Organic Chemistry Laboratory,Shuvendu Das,,0,3,1,2,3,1,1,3,1,1,1,1,0,0,Fall,2022,0
CHEM:3110:0002,Analytical Chemistry I,Johna Leddy,,0,2,3,6,5,2,1,2,3,0,0,0,0,3,Fall,2022,0
CHEM:3110:0003,Analytical Chemistry I,Johna Leddy,,2,5,6,2,0,4,2,1,1,0,0,0,0,4,Fall,2022,0
CHEM:3110:0004,Analytical Chemistry I,Johna Leddy,,0,2,0,1,0,0,3,1,3,0,1,1,1,0,Fall,2022,0
CHEM:3440:0A01,Physical Measurements,Aditi Bhattacherjee,,1,5,1,1,0,0,0,0,0,0,0,1,1,0,Fall,2022,0
CHEM:3440:0A02,Physical Measurements,Aditi Bhattacherjee,,2,2,0,1,0,1,0,0,1,0,0,1,0,0,Fall,2022,0
CHEM:3530:0A01,Inorganic Chemistry Laboratory,Louis Messerle,,0,2,1,2,2,1,1,1,0,0,0,0,0,0,Fall,2022,0
CHEM:3530:0A02,Inorganic Chemistry Laboratory,Louis Messerle,,2,1,2,1,2,0,0,1,0,0,1,0,0,0,Fall,2022,0
CHEM:4270:0001,Advanced Inorganic Chemistry,Edward Gillan,,2,5,4,3,6,2,0,0,1,0,0,0,0,1,Fall,2022,0
CHEM:4372:0001,Advanced Organic Chemistry,David Martin,,3,3,0,3,1,2,1,1,0,0,0,0,1,4,Fall,2022,0
CHEM:4430:000A,Principles of Physical Chemistry,Alexei Tivanski,,10,13,11,9,12,4,1,1,1,0,0,0,0,3,Fall,2022,0
CHEM:4431:000A,Physical Chemistry I,Renee Cole,,1,15,5,3,4,1,1,1,1,1,2,0,0,0,Fall,2022,0
CHEM:5108:0001,Spectroscopy,Maxwell Geng,,2,7,7,4,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHEM:5190:0001,Seminar: Analytical Chemistry,Johna Leddy,,0,8,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHEM:5203:0001,Organometallic Chemistry,Louis Messerle,,2,4,2,2,5,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHEM:5290:0001,Seminar: Inorganic & Chemical Education,Edward Gillan,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHEM:5328:0001,Mechanisms of Organic Reactions,Florence Williams,,0,6,2,1,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHEM:5390:0001,Seminar: Organic Chemistry,Florence Williams,,0,4,3,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHIN:1111:0002,First-Year Chinese: First Semester,Huiqiang Zheng,,1,6,1,4,3,1,1,0,0,0,0,0,1,0,Fall,2022,0
CHIN:1115:0EXV,Beginning Chinese I,Huiqiang Zheng,,0,6,3,3,1,0,2,1,0,0,0,0,0,1,Fall,2022,0
CHIN:1116:0EXA,Beginning Chinese II,Xi Ma,,0,14,4,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHIN:1504:0002,Asian Humanities: China,Wenyang Zhai,,1,14,8,0,6,1,0,0,1,0,2,0,0,2,Fall,2022,0
CHIN:1702:0001,Chinese Popular Culture,Wenyang Zhai,,0,11,9,3,1,0,1,1,0,0,0,0,1,1,Fall,2022,0
CHIN:1800:0001,Chinese Calligraphy and Culture,Helen Shen,,0,9,5,1,1,1,0,0,0,1,0,0,0,0,Fall,2022,0
CHIN:2101:0001,Second-Year Chinese: First Semester,Yuan Lu,,0,10,0,2,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
CHIN:2103:0001,Accelerated Second-Yr Chinese: First Sem,Dexin Dai,,0,4,1,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CHIN:3101:0001,Third-Year Chinese: First Semester,Huiqiang Zheng,,0,5,1,2,0,2,0,0,0,0,0,0,0,0,Fall,2022,0
CHIN:3302:0001,Introduction to Chinese Linguistics,Yuan Lu,,0,2,1,4,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
CHIN:4103:0001,Fourth-Year Chinese: First Semester,Yuan Lu,,0,5,1,5,1,0,0,0,0,0,0,0,0,1,Fall,2022,0
CIAE:1080:0001,AI: Exploring Our Identities,Luis Aranda,,0,18,0,2,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
CIAE:1080:0002,AI: Exploring Our Identities,Alma Apolonio Bernal,,0,12,0,1,0,0,1,0,2,0,0,0,1,0,Fall,2022,0
CIAE:1080:0003,AI: Exploring Our Identities,Alma Apolonio Bernal,,0,9,2,1,1,0,0,1,0,0,0,0,0,0,Fall,2022,0
CIAE:1080:0004,AI: Exploring Our Identities,Margaret Kaus,,0,11,2,2,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
CIAE:1080:0005,AI: Exploring Our Identities,Cassie Walizer,,0,14,0,0,0,0,0,0,0,0,1,0,0,0,Fall,2022,0
CIAE:1080:0006,AI: Exploring Our Identities,Margaret Kaus,,0,14,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:1300:0002,Foundations of Screenwriting,Bruce Elgin,,1,2,2,8,4,3,1,0,0,0,0,0,1,0,Fall,2022,0
CINE:1601:0A01,Introduction to Film Analysis,Lydia Brubaker,,0,8,4,1,2,0,0,1,0,0,0,0,2,0,Fall,2022,0
CINE:1601:0A02,Introduction to Film Analysis,Parker Stenseth,,0,5,7,1,1,1,0,2,1,0,0,0,1,0,Fall,2022,0
CINE:1601:0A03,Introduction to Film Analysis,Lydia Brubaker,,0,11,2,1,2,0,0,2,0,0,0,0,0,1,Fall,2022,0
CINE:1601:0A04,Introduction to Film Analysis,Parker Stenseth,,0,13,3,2,0,0,1,0,0,0,0,0,0,0,Fall,2022,0
CINE:1601:0A05,Introduction to Film Analysis,Lydia Brubaker,,0,10,6,0,0,1,0,1,1,0,0,0,1,0,Fall,2022,0
CINE:1601:0A06,Introduction to Film Analysis,Parker Stenseth,,0,10,3,4,1,1,0,1,0,0,0,0,0,0,Fall,2022,0
CINE:1602:0A01,Introduction to Film Studies,Zachary Vanes,,0,9,7,0,2,0,1,0,0,1,0,0,0,0,Fall,2022,0
CINE:1602:0A02,Introduction to Film Studies,Zachary Vanes,,0,10,3,1,1,2,0,1,0,0,0,0,0,1,Fall,2022,0
CINE:1602:0A03,Introduction to Film Studies,Zachary Vanes,,0,7,2,2,5,1,1,0,0,0,0,0,1,0,Fall,2022,0
CINE:1610:0A01,Contemporary Cinema,Jonathan Lack,,0,6,2,3,3,4,0,1,0,0,0,0,0,0,Fall,2022,0
CINE:1610:0A02,Contemporary Cinema,Jonathan Lack,,0,13,2,2,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:1610:0A03,Contemporary Cinema,Jonathan Lack,,0,10,2,2,0,1,1,3,1,0,0,0,0,0,Fall,2022,0
CINE:1625:0A01,"Race, Gender, and Sexuality on Screen",Andrea Schuster,,0,6,5,3,2,0,1,0,0,1,1,0,0,1,Fall,2022,0
CINE:1625:0A02,"Race, Gender, and Sexuality on Screen",Andrea Schuster,,0,12,5,1,1,0,0,0,0,0,0,0,1,0,Fall,2022,0
CINE:1625:0A03,"Race, Gender, and Sexuality on Screen",Andrea Schuster,,0,10,2,2,3,1,1,0,0,0,0,0,0,1,Fall,2022,0
CINE:1834:0A01,Modes of Film and Video Production,Moin Kadir,,0,2,4,2,1,0,0,0,0,0,0,0,0,3,Fall,2022,0
CINE:1834:0A02,Modes of Film and Video Production,Jenelle Stafford,,1,5,3,0,4,1,1,0,0,0,0,0,0,0,Fall,2022,0
CINE:1834:0A03,Modes of Film and Video Production,Alex Denison,,0,9,1,0,3,1,0,0,0,0,0,0,1,0,Fall,2022,0
CINE:1834:0A04,Modes of Film and Video Production,Arman Hodasefat,,1,4,3,2,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:1834:0A05,Modes of Film and Video Production,Ben Dulavitch,,0,5,3,5,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:2600:0001,Writing Film Reviews and Criticism,Juana New Gavidia,,3,3,1,13,3,0,0,2,0,0,0,0,0,0,Fall,2022,0
CINE:2615:0001,Introduction to Film Theory,Chris Wei,,0,5,6,3,0,1,1,1,0,0,0,0,0,1,Fall,2022,0
CINE:2615:0002,Introduction to Film Theory,Chris Wei,,0,10,4,4,1,1,0,0,1,0,0,0,0,0,Fall,2022,0
CINE:2627:0001,Film Club,Alex Denison,,0,1,0,0,0,0,0,0,0,0,0,0,10,4,Fall,2022,0
CINE:2864:0001,Film/Video Production: Alternative Forms,Rachel Lazar,,0,6,1,4,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
CINE:2866:0001,Film/Video Production: Nonfiction,Auden Lincoln-Vogel,,0,9,2,2,1,0,0,1,0,0,0,0,0,0,Fall,2022,0
CINE:2868:0001,Film/Video Production: Fiction,Auden Lincoln-Vogel,,0,8,1,2,1,0,1,2,0,0,0,0,0,0,Fall,2022,0
CINE:2868:0002,Film/Video Production: Fiction,Auden Lincoln-Vogel,,0,2,5,3,2,3,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:3195:0001,Undergraduate Seminar,Paula Amad,,0,4,2,5,3,4,1,0,0,0,0,0,1,0,Fall,2022,0
CINE:3195:0002,Undergraduate Seminar,Hayley O'Malley,,0,9,6,2,1,0,0,0,1,0,0,0,0,0,Fall,2022,0
CINE:3361:0001,Screenwriting: Short Form,Anna Morrison,,0,16,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:3361:0002,Screenwriting: Short Form,Bruce Elgin,,0,1,5,6,2,4,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:3361:0003,Screenwriting: Short Form,Bruce Elgin,,0,3,1,4,3,1,0,0,0,0,0,0,1,0,Fall,2022,0
CINE:3750:0001,Topics in Cinema and Culture,Michael Cowan,,0,3,8,4,1,0,2,0,0,0,0,0,0,0,Fall,2022,0
CINE:3865:0001,Film/Video Prod: Material of 16mm Film,Christopher Harris,,0,5,3,1,2,0,0,0,0,0,1,0,0,1,Fall,2022,0
CINE:4377:0001,Advanced Screenwriting I,Anna Morrison,,0,10,0,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:4377:0002,Advanced Screenwriting I,Anna Morrison,,0,12,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:4610:0001,Studies in Film and Music,Nathan Platte,,0,7,2,1,3,0,0,1,0,0,0,0,0,0,Fall,2022,0
CINE:4620:0001,"Topics in Film Form, Style, and Theory",Christopher Goetz,,0,5,8,4,1,0,1,1,0,0,0,0,0,0,Fall,2022,0
CINE:4845:0001,Film/Video Production: Editing,Christopher Harris,,0,7,0,2,3,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:5500:0001,Success in Graduate Studies,Paula Amad,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:5673:0001,Advanced Film Theory,Corey Creekmur,,0,9,3,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CINE:5675:0001,Advanced Film History,Christopher Goetz,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CL:1240:0001,World Literature in Translation I,Adrienne Rose,,3,5,2,0,1,0,0,1,0,0,1,0,0,0,Fall,2022,0
CLAS:7290:0001,Digital Humanities Theory and Practice,Tom Keegan,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CLSA:1000:0001,First-Year Seminar,Glenn Storey,,0,14,4,0,0,0,0,1,1,0,0,0,0,0,Fall,2022,0
CLSA:1181:0A01,Ancient Medicine,Peter Miller,,0,4,2,4,3,1,1,0,0,0,0,0,1,2,Fall,2022,0
CLSA:1181:0A02,Ancient Medicine,Jordan Jones,,0,1,0,0,4,3,1,1,1,1,1,1,2,2,Fall,2022,0
CLSA:1181:0A03,Ancient Medicine,Jordan Jones,,0,2,1,2,1,4,4,1,1,0,0,0,1,2,Fall,2022,0
CLSA:1181:0A04,Ancient Medicine,Peter Miller,,0,0,1,3,2,3,0,3,2,0,1,1,0,4,Fall,2022,0
CLSA:1181:0EXT,Ancient Medicine,Peter Miller,,0,16,2,1,4,0,2,0,0,0,0,0,0,0,Fall,2022,0
CLSA:1181:0EXW,Ancient Medicine,Jordan Jones,,0,6,6,1,7,0,1,1,0,0,0,0,0,1,Fall,2022,0
CLSA:1200:0001,Interpretation of Ancient Literature,Art Spisak,,0,5,9,1,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
CLSA:1200:0002,Interpretation of Ancient Literature,Laura Moser,,3,3,4,2,1,1,0,0,1,0,0,0,3,0,Fall,2022,0
CLSA:1340:0001,Magic in the Ancient World,Adrienne Rose,,11,11,2,3,0,0,0,0,1,1,1,0,2,2,Fall,2022,0
CLSA:1740:0001,Writing Strategies: Word Origins/Choice,Marcia Lindgren,,0,6,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CLSA:1830:0EXW,Greek Civilization,Justin Vorhis,,1,3,3,5,7,2,0,2,0,0,0,0,2,2,Fall,2022,0
CLSA:1840:0A01,Roman Civilization,Charlotte Schiller,,2,3,1,0,6,2,2,4,0,1,1,0,1,0,Fall,2022,0
CLSA:1840:0A02,Roman Civilization,Charlotte Schiller,,1,1,2,4,3,2,2,2,2,2,0,1,1,1,Fall,2022,0
CLSA:1840:0A03,Roman Civilization,Charlotte Schiller,,0,5,1,2,4,1,2,2,0,1,0,1,3,2,Fall,2022,0
CLSA:1840:0EXW,Roman Civilization,Rosemary Moore,,0,0,4,8,5,5,0,2,1,0,2,0,1,2,Fall,2022,0
CLSA:1910:0001,Ancient & Modern Worlds: Common Problems,Glenn Storey,,2,23,2,1,1,0,0,2,1,0,1,0,1,2,Fall,2022,0
CLSA:2016:0A01,Classical Mythology,Justin Vorhis,,0,7,5,2,5,0,1,1,0,0,0,0,0,2,Fall,2022,0
CLSA:2016:0A02,Classical Mythology,Michael Overholt,,0,0,4,7,4,0,2,3,2,0,1,2,0,0,Fall,2022,0
CLSA:2016:0A03,Classical Mythology,Michael Overholt,,0,5,3,3,2,3,0,2,1,1,0,1,0,3,Fall,2022,0
CLSA:2016:0A04,Classical Mythology,Tyson Paskett,,0,5,2,4,2,1,0,3,0,0,0,0,3,3,Fall,2022,0
CLSA:2016:0A05,Classical Mythology,Muhua Yang,,0,1,0,2,6,4,2,2,2,1,0,0,0,2,Fall,2022,0
CLSA:2016:0A06,Classical Mythology,Muhua Yang,,0,1,3,1,6,2,2,2,1,2,0,1,2,0,Fall,2022,0
CLSA:2016:0A07,Classical Mythology,Charlotte Hilker,,0,3,2,1,4,1,1,1,2,2,1,1,2,4,Fall,2022,0
CLSA:2016:0A08,Classical Mythology,Tyson Paskett,,0,5,4,4,2,1,3,0,0,0,0,0,2,4,Fall,2022,0
CLSA:2016:0A09,Classical Mythology,Charlotte Hilker,,0,4,2,3,3,3,1,1,0,1,1,0,2,3,Fall,2022,0
CLSA:2016:0EXS,Classical Mythology,Amber Conger,,1,2,6,3,6,5,1,1,0,0,0,1,0,0,Fall,2022,0
CLSA:2016:0EXT,Classical Mythology,Charlotte Hilker,,3,5,3,5,2,0,1,0,0,0,0,0,1,0,Fall,2022,0
CLSA:2016:0EXU,Classical Mythology,Tyson Paskett,,2,9,1,6,6,0,1,1,0,0,0,0,0,1,Fall,2022,0
CLSA:2016:0EXV,Classical Mythology,Muhua Yang,,1,3,4,6,3,4,1,2,3,0,0,1,0,1,Fall,2022,0
CLSA:2016:0EXW,Classical Mythology,Debra Trusty,,0,5,5,3,4,2,2,2,2,0,0,0,0,3,Fall,2022,0
CLSA:2444:0EXT,Cities of the Bible,Robert Cargill,,0,40,12,2,9,3,1,2,0,1,1,0,2,4,Fall,2022,0
CLSA:2444:0EXV,Cities of the Bible,Ryan Tribble,,0,12,2,2,1,0,1,1,0,0,0,0,0,0,Fall,2022,0
CLSA:2444:0EXW,Cities of the Bible,Celsiana Warwick,,0,17,0,0,1,0,0,0,0,0,1,0,0,3,Fall,2022,0
CLSA:2620:0001,"Politics, Sex, and the Bible",Jordan Smith,,0,7,3,2,4,1,0,1,1,0,0,0,0,1,Fall,2022,0
CLSA:2620:0002,"Politics, Sex, and the Bible",Jordan Smith,,0,11,3,0,2,0,0,0,1,0,0,0,1,0,Fall,2022,0
CLSA:3020:0001,Mental Health in the Ancient World,Jonathan Reeder,,0,1,0,1,2,2,0,0,1,0,0,0,0,2,Fall,2022,0
CLSA:3416:0001,Greek Religion and Society,Debra Trusty,,3,6,2,3,1,0,1,1,1,0,0,0,0,0,Fall,2022,0
CLSA:3445:0001,Mythology of Otherworldly Journeys,Robert Cargill,,0,17,3,3,2,1,0,0,0,0,1,0,1,1,Fall,2022,0
CLSA:3742:0EXW,Word Power: Building English Vocabulary,Laura Moser,,0,0,2,1,0,3,0,1,3,0,1,1,0,1,Fall,2022,0
CLSA:3750:0EXU,Medical and Technical Terminology,Rachel Rucker,,1,10,5,2,6,0,3,2,0,1,0,0,0,0,Fall,2022,0
CLSA:3750:0EXV,Medical and Technical Terminology,Luke Perez,,1,14,4,7,1,2,0,0,0,0,0,0,0,1,Fall,2022,0
CLSA:3750:0EXW,Medical and Technical Terminology,Paul Dilley,,0,14,8,2,1,2,0,2,1,0,0,0,0,0,Fall,2022,0
CLSA:3836:0001,Food in Ancient Mediterranean Society,Debra Trusty,,4,6,2,0,0,0,0,0,1,0,0,0,0,0,Fall,2022,0
CLSG:1001:0001,Classical and New Testament Greek I,Jonathan Reeder,,1,2,1,2,0,1,1,0,2,1,0,0,0,5,Fall,2022,0
CLSG:2001:0001,Second-Year Greek I,Craig Gibson,,3,1,2,1,1,0,1,1,0,0,0,0,1,0,Fall,2022,0
CLSG:4076:0001,Greek Composition,Paul Dilley,,0,7,0,0,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
CLSL:1001:0001,Elementary Latin I,Luke Perez,,0,4,3,3,3,2,0,1,1,0,0,0,2,2,Fall,2022,0
CLSL:1001:0002,Elementary Latin I,Ryan Tribble,,1,2,4,2,3,5,1,3,0,0,0,0,0,1,Fall,2022,0
CLSL:1002:0001,Elementary Latin II,Rachel Rucker,,0,1,2,2,0,0,1,1,0,0,0,0,0,0,Fall,2022,0
CLSL:2001:0001,World of Cicero,Marcia Lindgren,,2,10,2,3,2,1,0,1,1,0,0,0,0,1,Fall,2022,0
CLSL:3003:0001,Latin Literature of the Empire I,Craig Gibson,,1,7,1,1,2,0,0,0,1,0,0,0,0,0,Fall,2022,0
CLSL:6013:0001,Tiberius to Trajan,Art Spisak,,0,2,3,0,1,0,0,0,0,0,0,0,1,0,Fall,2022,0
CNW:1620:0001,Introduction to Creative Nonfiction,Georgie Fehringer-Hicks,,0,12,2,0,0,0,0,0,1,0,0,0,1,0,Fall,2022,0
CNW:1620:0EXW,Introduction to Creative Nonfiction,Cathryn Klusmeier,,1,6,7,2,1,1,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:2680:0001,The Art and Craft of Creative Nonfiction,Wyatt Williams,,0,12,0,1,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
CNW:2680:0003,The Art and Craft of Creative Nonfiction,Ilana Bean,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:2680:0004,The Art and Craft of Creative Nonfiction,Sarah Adler,,3,7,3,2,0,1,0,1,0,0,0,0,0,0,Fall,2022,0
CNW:2680:0005,The Art and Craft of Creative Nonfiction,Erel Michaelis,,2,12,1,1,0,0,1,0,0,0,0,0,0,1,Fall,2022,0
CNW:2991:0001,Publishing I: Intro Literary Publishing,Asha Galindo,,0,15,0,0,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:2991:0002,Publishing I: Intro Literary Publishing,Mason Hamberlin,,0,15,1,0,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:3600:0001,Issues in Creative Nonfiction,John-Philip D'Agata,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:3632:0001,Prose Style,Brooks Landon,,3,6,4,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:4355:0001,Approaches to Teaching Writing,Nicholas Borchert,,0,15,1,0,0,0,0,0,0,0,0,0,0,1,Fall,2022,0
CNW:4631:0001,Advanced Essay Workshop,Sarah Minor,,0,8,2,3,0,0,0,0,0,0,0,0,1,1,Fall,2022,0
CNW:4635:0001,Advanced Creative Nonfiction Writing,Inara Verzemnieks,,0,15,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:6610:0003,Essay Writing Workshop,Sarah Minor,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
CNW:6654:0001,Forms of the Essay,Sarah Minor,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
COMM:1112:0A01,Interpersonal Communication,Michala Zilkey,,0,0,4,3,4,3,6,1,1,1,1,0,1,0,Fall,2022,0
COMM:1112:0A02,Interpersonal Communication,Michala Zilkey,,0,1,0,2,4,2,3,6,3,0,0,0,3,1,Fall,2022,0
COMM:1112:0A03,Interpersonal Communication,Claire Stevenson,,0,2,5,5,2,2,3,3,0,0,0,0,0,1,Fall,2022,0
COMM:1112:0A04,Interpersonal Communication,Michala Zilkey,,1,2,6,1,4,4,3,2,1,0,1,0,0,0,Fall,2022,0
COMM:1112:0A05,Interpersonal Communication,Claire Stevenson,,0,2,2,3,4,4,2,4,0,2,0,1,1,0,Fall,2022,0
COMM:1112:0A06,Interpersonal Communication,Claire Stevenson,,0,4,4,4,3,5,2,2,0,1,0,1,0,0,Fall,2022,0
COMM:1112:0A07,Interpersonal Communication,Jackie Reed,,0,1,0,6,7,5,2,1,1,0,0,0,2,0,Fall,2022,0
COMM:1112:0A08,Interpersonal Communication,Jackie Reed,,0,1,2,6,6,4,2,0,0,1,2,0,0,0,Fall,2022,0
COMM:1112:0A09,Interpersonal Communication,Jackie Reed,,0,4,3,3,5,3,2,3,1,0,0,1,0,0,Fall,2022,0
COMM:1130:0A01,The Art of Persuading Others,Abigail Escatel,,0,0,3,3,8,3,2,2,0,0,2,0,1,1,Fall,2022,0
COMM:1130:0A02,The Art of Persuading Others,Abigail Escatel,,1,1,4,4,7,2,0,2,0,0,0,0,2,1,Fall,2022,0
COMM:1130:0A03,The Art of Persuading Others,Brittany Bahl,,1,4,3,0,8,3,0,0,3,0,0,0,1,1,Fall,2022,0
COMM:1130:0A04,The Art of Persuading Others,Abigail Escatel,,2,3,3,1,7,2,1,0,0,0,1,0,2,2,Fall,2022,0
COMM:1130:0A05,The Art of Persuading Others,Brittany Bahl,,2,3,4,4,6,4,1,0,0,0,0,0,0,0,Fall,2022,0
COMM:1130:0A06,The Art of Persuading Others,Brittany Bahl,,1,3,1,3,6,1,4,4,0,0,0,0,0,0,Fall,2022,0
COMM:1168:0A01,Music and Social Change,Corrine Jones,,0,10,4,3,1,1,1,0,1,0,0,0,3,0,Fall,2022,0
COMM:1168:0A02,Music and Social Change,Ana Paula Silva,,2,12,3,1,4,0,0,1,0,0,0,0,0,1,Fall,2022,0
COMM:1168:0A04,Music and Social Change,Corrine Jones,,0,4,8,2,5,3,0,0,0,0,0,1,0,1,Fall,2022,0
COMM:1168:0A05,Music and Social Change,Ana Paula Silva,,4,9,5,3,0,1,0,1,0,0,0,0,0,1,Fall,2022,0
COMM:1168:0A06,Music and Social Change,Mengmeng Liu,,3,9,2,0,0,3,1,1,0,1,0,0,2,3,Fall,2022,0
